TXNid,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXNB0000449,27802,-2.636322875,2.364003431,0.133847589,-1.829839069,-0.810463233,-0.779191791,-0.033179674,0.671381386,1.442638326,1.968982307,0.894513576,0.438874294,-0.613475922,-0.121141497,0.008344154,0.878565526,-0.966604038,0.205264759,-0.58741765,0.955781029,-0.335291164,-0.406379587,0.055319258,-0.014414514,0.144094989,0.711937719,0.425211146,-0.033491652,0.68
TXNB0000450,27803,-1.099711471,0.986818827,-0.167087136,-1.306261119,0.323431902,-0.457838215,0.566576568,0.353692503,-0.320953536,-0.208231625,-0.008656829,0.01794341,-0.800753463,0.738672628,-0.367210644,0.997369402,-0.989339535,0.061248989,0.352936922,-0.239041917,-0.362036832,-1.292388299,0.190258324,-0.875887884,-0.444288767,0.440747497,-0.329235866,0.057341439,34.9
TXNB0000451,27804,1.236911447,1.288211808,-1.593059487,1.650465793,0.839035741,-1.825363204,0.788859472,-0.392078515,-0.457937029,-1.555041958,0.829617616,-0.444270115,-0.065571294,-3.391506094,1.064225511,1.034351698,2.701991997,1.327082981,-0.838479334,-0.020090373,-0.206414399,-0.503304795,-0.214943181,0.057293147,0.858447655,-0.294783413,0.039328444,0.098078599,6.79
TXNB0000452,27804,1.08923318,0.056298061,0.396414226,1.29846676,-0.168522276,0.128249874,-0.056687485,0.163648207,0.129892238,0.056021684,1.048208459,0.866880683,-0.875256612,0.398099433,-0.720343929,-0.493447024,0.050988189,-0.39824628,-0.078562418,-0.188290709,-0.047677506,-0.006208236,-0.081973239,0.008690503,0.604493277,-0.329076446,0.02868183,0.007183386,25
TXNB0000453,27805,-1.142963386,0.980122406,2.4329782,-0.757556568,0.925067713,-0.773661736,1.979248721,-0.992896729,0.273765256,0.264263511,0.40289107,-0.146106591,-0.345091132,-0.766380425,0.109979966,-0.2366317,-0.995021073,-0.955170553,-2.432521745,0.048924706,-0.079046416,0.405035724,-0.429628199,0.594268242,0.627558262,-0.707717375,-0.805669692,-0.745981038,15
TXNB0000454,27805,-0.795005328,0.750289949,1.113041542,-0.72617115,1.216271241,-0.083060914,0.677567057,-0.026110185,-0.336898135,-0.233742374,1.115362107,0.584143743,0.343030774,-0.557766912,0.019223841,0.628506854,-0.63137551,-0.011212186,-0.601898342,0.040743882,-0.228921267,-0.438176345,-0.136035087,-0.708406221,-0.530628514,-0.095365874,0.096124016,-0.039892842,1.78
TXNB0000455,27805,-0.626936195,0.586510674,2.20833273,0.651095324,-0.55742039,-0.064765373,0.299219221,-0.042888417,-0.049736582,-0.487596343,-0.571900238,0.745425587,1.378255392,-0.718371721,0.183903138,-0.409051613,0.083867412,-0.108725719,0.762279489,0.12903421,0.123302055,0.587395602,-0.32628751,0.509966549,0.433896299,0.631174181,-0.100953477,-0.019991564,59.9
TXNB0000456,27808,-0.317114368,1.095774868,-0.661142307,1.318743611,3.193408065,3.530900911,0.283545906,0.715751693,-1.610527183,0.951945604,-0.368967074,-0.611621227,-0.069637734,0.54825918,0.716576598,0.187571175,-0.644145614,0.199316871,0.555656247,0.009567195,0.04700141,-0.062778639,-0.255166725,1.014579374,0.012123775,0.118956236,-0.171064951,0.029349881,2.92
TXNB0000457,27812,1.112754121,-0.056863137,0.123407387,0.063851015,-0.4454236,-1.085530674,0.308039785,-0.19920276,-0.346748811,0.001838199,1.729409292,1.018762622,-0.102314651,0.652456121,0.146400737,0.263913493,-0.375833685,-0.565000148,0.47129108,0.066650667,-0.338175424,-1.219538858,0.162552485,0.559099012,0.017775851,0.584811662,-0.117481421,0.007400061,74.84
TXNB0000458,27812,0.805152717,-0.985661236,1.650858667,1.836307384,-1.506966248,0.975977693,-1.072050778,0.397190848,1.948386237,-0.459386037,-2.014693887,0.421030161,-0.368206495,-1.153604134,-1.366683752,-0.207166285,0.083590115,0.284200338,0.171872424,0.154126297,0.142060977,0.574701347,-0.354650572,-0.053889161,0.578957926,-0.083382596,0.090199995,0.063325765,167
TXNB0000459,27814,0.866708588,-0.359287255,0.440436168,0.522732342,-0.268900624,0.376901746,-0.109130671,0.22960846,-0.14201132,-0.058705488,1.897873293,1.156669636,0.021253935,0.51170481,0.880478489,-0.014822956,-0.1043544,-0.918888649,-0.579238477,0.110734521,-0.122036536,-0.633870153,0.114768207,-0.300743111,-0.095441294,0.061990924,-0.02013896,0.027620041,133.74
TXNB0000460,27816,-2.654602481,2.915815463,-3.920961504,1.350246529,0.024722657,-1.583461298,0.970300163,0.186419959,1.202905451,1.472715571,0.592378948,0.128227046,1.356665015,-4.195812346,1.209873948,0.952478273,2.6158322,1.369861776,-0.467245202,0.849736263,-0.600455031,-0.322616632,-0.317905903,-0.408759932,-0.058186522,-0.49426324,-0.274342172,-0.781527795,99.99
TXNB0000461,27816,0.32424339,-2.145498417,-0.379835837,-0.08644762,-1.438628709,-0.66354489,0.408685442,-0.323079217,-1.1928093,0.533857956,1.216139949,0.949557595,0.509868649,0.272411346,-0.735165923,-1.609268706,0.131927088,1.084129541,-0.422927351,0.607889221,-0.058398683,-0.783699877,-0.464394378,0.6202488,0.194340593,1.004175329,-0.169923645,0.082968198,537.03
TXNB0000462,27818,1.40250657,-0.338180114,0.375998773,-0.578928421,-1.025166392,-1.350720821,-0.303636141,-0.356049161,-1.037856862,0.633539272,0.173100784,-0.097207117,0.887085768,-0.20537151,0.544807373,0.857460654,0.366208807,-1.592106927,0.390068054,0.108691001,0.243137398,0.675322268,-0.083688699,0.768127327,0.613765155,-0.139269594,-0.000436984,0.015584679,11.8
TXNB0000463,27818,-0.594846375,0.965461093,1.652691163,-0.121340268,-0.030802462,-0.839367701,0.819279952,-0.184174578,-0.542066404,-0.466699087,-0.360623037,0.079812425,0.360033077,0.084637584,0.821110721,0.170845651,-0.40190147,-0.394650755,0.124223197,-0.029875077,-0.15413532,-0.512471786,0.033956119,0.392490554,-0.330823875,0.141671927,-0.058534423,0.103298296,18.99
TXNB0000464,27819,1.383357803,-0.530425842,-0.659860583,-1.21691834,0.324152614,0.507998999,-0.267217561,0.023141103,-1.308572609,0.724486255,0.328702195,-0.009473787,0.881237046,0.083892204,0.135445837,1.320775034,-0.265644535,-1.36739805,1.361733406,0.222377994,-0.206138551,-0.795491177,-0.111451803,-1.711993279,0.478240378,-0.417113763,-0.010347912,-0.008106764,55
TXNB0000465,27821,0.884734729,-0.865463128,0.983449626,0.123001601,-0.916331457,0.904621867,-0.813804948,0.484311189,1.007887549,-0.403324584,1.265757397,1.154565164,-0.674767359,-0.170653749,-0.424641627,-0.47583255,0.490824332,-0.962602537,0.002366546,0.041262811,-0.070856438,-0.166534514,0.045450193,-0.209720436,-0.096877199,0.97498824,-0.02707785,0.013957957,110
TXNB0000466,27821,-0.367759576,1.117836065,1.185570376,-0.136808851,0.307052544,-0.441237658,0.673502649,0.047736261,-0.756083287,-0.370202516,1.326629824,0.927556861,0.899724957,-0.412900564,0.129488667,0.639299411,-0.410014317,0.3683398,0.317488139,0.197768332,-0.22191726,-0.572346494,-0.067034743,-0.032063652,-0.116941365,0.072248967,0.245016315,0.086808938,7.99
TXNB0000467,27822,1.16082682,-0.298360721,0.098997211,0.416000288,-0.659778547,-0.876243268,0.097348439,-0.19988079,-1.556677741,0.953025048,1.323851795,0.632289691,-0.085153728,0.680567902,-0.121147328,-1.441563575,-0.226947367,1.143373181,-0.667168372,-0.408036628,-0.582120003,-1.448191826,0.116436512,0.449650965,0.304271764,-0.698786195,0.003581687,0.029990853,83
TXNB0000468,27822,1.234881475,-0.838152791,0.10894824,-0.801324613,-0.578941724,0.289426168,-0.636614319,0.129835918,-0.787642929,0.637671455,0.833445638,0.062513785,-0.020018998,-0.113147934,-0.417282306,0.903017042,0.311785906,-1.396147175,0.98951776,0.181842117,0.04611444,-0.002983747,-0.117631783,-0.643630378,0.436870461,-0.253443521,0.008525639,0.006111774,76.2
TXNB0000469,27826,-0.523528613,0.757728236,1.750491179,1.268166618,0.081385342,0.271208615,0.429901268,0.288522092,-0.544856966,-0.14871906,1.022142242,0.124703474,-1.697754227,0.539730594,-0.299643277,-1.011817071,0.560602087,-0.065857141,1.009883503,-0.043847378,0.045834383,0.23317687,-0.178598065,0.212856809,0.022240132,-0.216880571,0.132479785,0.10131346,15.75
TXNB0000470,27828,-0.819916855,1.398871395,1.060213131,-0.033021602,-0.129626094,-1.021472756,0.684134898,-0.02617669,0.068876076,0.116420295,-0.257894808,-0.355626836,-0.429271441,-0.462993004,0.987276167,0.37097172,0.019743451,-0.102006205,-0.145359332,0.325251372,-0.335030525,-0.7735951,0.051338749,0.31073261,-0.066442673,0.084352929,0.457186197,0.222449326,9.99
TXNB0000471,68063,1.338811505,-0.924671734,0.752888947,-0.65553029,-1.276227572,-0.017662211,-1.129895682,0.063385189,-0.007095237,0.497701672,-1.351155899,-0.86760429,0.151847955,-0.70725811,0.450590071,1.444025053,0.022734249,-0.715782697,0.763867367,0.166513357,0.273984049,0.769330717,-0.239572638,-0.407442687,0.545638865,0.00233163,0.039772196,0.023488202,50
TXNB0000472,68063,1.11251068,0.038900913,0.480204476,1.342224025,-0.35605935,-0.025312147,-0.160112204,0.223703691,0.299511222,0.100222757,1.027818816,0.296943978,-2.112754471,0.644311837,-0.606492317,-0.499950778,0.193705751,-0.322565659,-0.14169492,-0.312460906,-0.060035763,-0.055827502,-0.02450345,0.181104438,0.543828622,-0.335697819,0.02490182,0.003214943,4.99
TXNB0000473,68063,-0.384334611,0.990513095,1.240054871,0.024895348,0.09970514,-0.545719758,0.544191225,0.139541043,-0.201147422,-0.516918491,-0.212398923,-0.687492635,-1.206520765,-0.14141437,1.288801625,0.1510288,0.361528881,-0.427884596,-0.440631279,-0.002779385,-0.251448696,-0.681533162,0.029065808,-0.012834573,-0.277829256,0.105956744,0.253796153,0.092039296,2.69
TXNB0000474,68064,-1.232872801,0.415118086,2.310889678,-0.679540128,-0.645579239,1.226852828,-0.606481793,0.701069293,1.500201882,-0.936226746,-1.948727149,0.715791688,0.576617559,-1.51233662,-1.765432238,-0.343054189,0.256799229,-0.729075586,0.038248135,-0.000231287,-0.134450158,0.153305158,-0.372371505,-0.646620742,0.438061715,1.104348434,-0.336670399,-0.265959185,11.82
TXNB0000475,68064,-0.617104126,1.001362328,0.727405738,-0.749614968,-0.895751547,-0.019956849,-2.411769033,-5.312504847,-0.236939583,-1.667824592,-0.577454037,0.69336221,-0.227245799,0.825611557,0.650637855,1.052217001,-0.441027709,-0.130558307,-1.224967785,1.159447949,-2.407526376,1.037944412,-0.06976864,0.454786089,0.25605931,0.954549792,0.004390915,0.290406323,19.99
TXNB0000476,68064,0.065919002,-0.872225839,2.214510221,-2.126725266,-1.462050291,-0.428979496,-0.71458744,-0.095072003,-1.178938782,0.914855694,-1.13793533,-1.241141528,-0.210689745,-1.230054082,-0.852266836,-0.337108084,0.356389374,0.160659214,-0.72915213,-0.345537232,-0.197757009,0.07162502,0.015594754,0.352629368,-0.455236943,-0.440530018,-0.055443577,-0.168415084,14.8
TXNB0000477,68064,1.503731732,-0.512967745,-0.177713417,-0.969860164,-0.399069155,-0.276972177,-0.540386547,-0.131214059,-0.660461838,0.640440388,-1.541886004,-1.174137224,0.206288304,-0.189281032,0.849155231,1.523286927,-0.242238176,-0.898216098,1.045315176,0.110595917,0.053803662,0.071385009,-0.218482877,-0.990400992,0.675940994,-0.120981412,0.00016669,0.001888997,15
TXNB0000478,68065,1.314757404,0.30312892,-0.053950968,0.50021453,0.00242384,-0.601942193,0.042620578,-0.127941255,0.149105102,-0.270069026,-0.883588036,-0.249655688,-0.01727726,-0.26015595,1.198184183,0.74171286,-0.288181038,0.022650911,0.120601865,-0.078159547,-0.34717616,-1.016601035,0.030080263,-0.506364139,0.314867456,0.147765975,-0.026761282,0.0215041,1.98
TXNB0000479,68065,-0.60642203,0.879374687,1.863766317,0.834022341,0.317888992,-0.575611405,0.538285496,-0.018890727,-1.114788475,-0.158453398,1.604207129,1.249726351,1.078546081,0.272096328,0.349370146,-0.129056178,-0.440479076,0.389576046,0.682440922,0.171143158,0.139656245,0.359739335,-0.149472306,0.553292095,-0.017678181,-0.407750659,0.125304716,0.1232392,6.95
TXNB0000480,68066,0.671642655,-0.94202805,-0.252469423,1.362301477,-0.042133756,0.903340381,0.137444039,0.131321572,0.72123717,-0.278653619,-2.023744151,-0.320093831,-0.642597605,0.018883443,0.04518296,-0.185178855,-0.181767186,-0.230213384,0.042585946,0.404364844,0.025002531,-0.349153605,-0.496817146,-1.319020465,0.680148713,-0.210733598,-0.006443665,0.055432651,303.41
TXNB0000481,68066,-0.433685703,1.044425146,1.373539469,-0.057874688,0.16725365,-0.307263989,0.525984864,0.204490852,-0.659048798,-0.383069708,1.875782948,0.716394238,-0.108452665,-0.175637585,0.439439266,0.230822149,0.114978954,-0.149167438,-0.23546448,0.074369149,-0.173917116,-0.431385542,0.021751933,0.170838801,-0.294788749,0.07187556,0.259045127,0.086292188,0.89
TXNB0000482,68066,1.149114567,-0.198485824,0.403983961,0.651490458,-0.404347905,-0.01743499,-0.217481062,0.104261074,0.706346964,-0.247942697,-0.918833283,-0.098610792,-1.016645598,0.107624914,0.251331896,-0.334744586,0.225908555,-0.944882419,0.027919879,-0.134488068,-0.277374527,-0.715738861,0.037938911,-0.274544201,0.267419861,0.356883513,-0.021698894,0.010926642,38.66
TXNB0000483,68066,1.261105095,0.246459766,0.512697331,0.621702782,-0.487546972,-0.995812523,0.05615228,-0.201267709,0.056516833,-0.063247331,-0.227615948,0.329284433,0.238731265,0.254401398,1.040027619,0.305904317,-0.418192387,-0.533550842,-0.118748265,-0.099203746,-0.258532918,-0.750132484,0.137994474,0.378181796,0.214892928,0.094826038,-0.029457083,0.018781514,1.29
TXNB0000484,68066,1.044958828,-0.083428605,0.465679128,1.404352036,-0.199434547,0.264496787,-0.058318609,0.051821958,0.478253937,-0.211477672,-0.873979723,0.710463658,0.446718672,-0.232350419,-0.202953867,-0.579743728,0.113825904,-0.776858205,-0.284166967,-0.014147105,-0.03136664,0.070328484,-0.18022534,-0.240126901,0.670823694,-0.255634116,0.046961413,0.028782676,72.88
TXNB0000485,68067,1.158949436,-0.063823947,0.438288467,1.414777467,-0.450307634,-0.188311175,-0.145913877,0.029606959,0.764487079,-0.09974779,-1.522000669,-0.365709945,-1.291878694,0.07749668,-0.254758893,-0.168410239,-0.113817689,-0.072168799,0.148458749,-0.158278659,-0.108034703,-0.19686657,-0.177627672,-0.131616409,0.713550214,-0.266711149,0.024898003,0.021203879,40.48
TXNB0000486,68067,0.870291903,-0.925118975,0.806516431,0.211907782,-1.193836636,0.042520681,-0.603417524,0.177252407,0.744657012,-0.154524262,0.727208509,0.569771956,-0.474742232,-0.011028238,0.107556949,0.709332763,-0.585031566,0.59794956,0.30576388,0.272920824,0.198774848,0.274319867,-0.226531727,0.08167484,0.142845664,1.095705227,-0.076371263,0.030379983,180
TXNB0000487,68067,-0.008339881,0.347260196,2.201384587,1.191556094,-0.843554239,0.86465123,-0.829188881,-0.353461039,0.272981401,-0.207759554,1.218094926,0.823061064,-0.856251602,0.126034649,0.10497207,-0.295830009,0.200943756,0.118778223,0.248725767,-0.201523147,0.772624604,-0.100299908,-0.161704644,0.219524752,0.838628633,-0.209634767,0.203613685,0.190275866,13.53
TXNB0000488,68068,-0.634366087,1.405161544,-1.485755495,-0.96905147,2.732294384,2.865332048,0.127275288,1.223579115,-0.889414739,-0.969054333,-0.012345293,-0.413882602,-0.157288035,-0.662385944,0.813344193,0.772688822,0.481243142,0.807845459,0.171127757,0.116426758,-0.071742127,-0.336215982,-0.146111431,0.908350014,-0.084455476,0.290382585,0.233168145,0.171247173,0.76
TXNB0000489,68068,-1.951541305,1.202152081,0.439434886,-1.010622062,-0.144106633,0.479886454,0.114856688,1.100440843,-0.572824878,-0.692590892,-0.629385308,0.16428133,0.021375098,0.706414336,0.071170056,1.582091645,-1.217959487,0.873598396,0.24918663,0.019932613,-0.250093359,-0.91683723,-0.084086497,-1.41619246,0.513779669,0.251704897,0.166939327,-0.091796233,77.85
TXNB0000490,68068,-0.538801234,1.268105445,0.464914287,0.538860286,0.453642457,0.239841139,0.505676102,0.403760069,-1.191406726,-0.330509444,0.170938455,0.920411928,1.323369233,0.568084119,0.234214085,0.284954648,-0.759860088,0.897839756,1.141624835,0.063325049,0.203726699,0.48857794,-0.219090262,-0.80662356,-0.059643967,-0.281775293,0.041150685,0.084244322,35.4
TXNB0000491,68068,1.156494865,0.094441066,0.066629715,1.049177945,-0.344541461,-0.364676142,-0.259166916,0.127156473,0.816460843,-0.774144176,-0.420496908,-0.528127314,-1.721599017,-1.232042557,0.185336977,-0.116571557,1.500642669,-0.22576896,-0.36521764,-0.203163865,-0.170498401,-0.288603706,-0.046917486,-0.015862204,0.423242954,0.445714095,0.007842698,0.036450059,12.31
TXNB0000492,68069,-1.481236257,1.441482722,-0.07710024,0.106487392,-0.221793428,-1.452883162,0.328204076,0.56282966,-0.72426801,-0.395525332,-0.921649922,-0.261189884,-0.799972784,1.137517745,0.479541388,0.007642896,0.125180773,-0.19143355,0.061359591,-0.275730231,0.145022708,0.206154761,0.061005344,0.399606321,-0.11683874,0.320846487,-0.174421227,0.048303697,2.1
TXNB0000493,68070,0.993537643,-0.369733941,-0.151796227,1.016614437,0.434230646,1.375170494,-0.142772127,0.291713443,0.362053289,-0.054806241,-0.460592553,0.754459805,0.241909636,-0.031883029,-0.756930137,0.039528515,-0.611067971,0.220472153,0.50592738,0.127081465,-0.04099936,-0.126790569,-0.405622037,-1.684555427,0.790597232,-0.19215982,0.028822081,0.013217148,126.91
TXNB0000494,68070,-3.314211882,3.388463855,-2.30901178,0.437763284,-0.970534913,-0.434717543,-0.494141424,1.77393306,0.15450187,2.069094382,0.787622824,1.520440811,0.567742981,1.227406829,0.20390351,-0.270793157,0.299068202,-0.008985226,0.173247154,0.655165548,0.048956854,0.611207433,0.200853732,-0.308565869,-0.291743883,-0.395895751,0.362821752,-0.081365973,22.9
TXNB0000495,68071,1.328247328,0.038218401,0.071917958,0.204874937,-0.112748161,-0.336142534,-0.03894096,-0.110992875,0.486584994,-0.233104131,-1.342891323,0.102294552,0.200061364,-0.015601242,0.364568348,0.178484175,-0.431107842,-0.378746943,0.597685541,-0.070795111,-0.311382001,-0.771994448,-0.055817489,-0.540165016,0.457231034,0.505207723,-0.044161436,0.000781207,4
TXNB0000496,68071,-0.267212778,1.009205358,1.718693556,1.228669884,0.311114759,0.276414019,0.784521942,-0.300108558,0.394467217,0.645555553,-0.39133862,0.563196519,0.761498376,-0.845631293,0.024737712,-1.397223479,0.332857811,-0.738147116,0.620357447,0.415479492,-0.075779982,0.699042009,-0.149919534,0.129349003,-0.511750442,-0.310459581,0.289242922,-0.129765984,0.01
TXNB0000497,68071,0.805574934,-0.455368779,0.484172377,1.582539125,-0.518801793,0.089107652,0.069667473,0.022270665,0.499767691,-0.252056927,-0.617313002,0.625801228,0.012448511,-0.107907486,-0.172441396,-0.651724239,0.270230093,-0.823587724,-0.452455336,0.174478753,0.054836945,0.046157996,-0.228588742,0.115145534,0.56895585,-0.288433676,0.023969945,0.050857343,183.53
TXNB0000498,68071,-1.195739114,0.222014672,2.431455727,0.120116309,0.798430587,1.001468448,1.21694073,-0.314560188,0.253637724,0.028025668,1.307882888,0.500699909,-0.846496511,-0.67238342,-1.019413379,-0.832079558,-0.225869173,-0.763039121,-0.929832704,-0.140902456,-0.091802752,0.437858109,-0.452955423,-0.280454959,0.429851489,-0.444794496,-0.619290073,-0.591946583,87.91
TXNB0000499,68072,-1.238502752,1.473031027,0.714598594,4.250125649,0.964714438,0.369489095,0.924733613,-0.549203176,-1.264781437,3.561782288,1.557593437,-0.438801899,-0.855610166,0.174784532,0.58397576,-0.639759089,0.01489639,-0.143944141,0.807977419,0.004087061,0.088657675,0.842358004,0.288619652,0.201295109,-1.294031725,0.072252764,-0.662856939,0.157677553,3.78
